Fonte;OFFCod;OFFEscopo;SomaDeHorasApontadas;Andrea_DEPARTAMENTO.Descricao;QuantidadePedida;TipodeProduto;PRODUTOS.Codigo;Produto.Nome;ITENS.Codigo;ITENS.Descricao;Poder Linear;Poder Z;Capacidade(TSS/D);Cap Normal Linear;Cap Normal Z;Evaporacao(T/H);Evap Normal Linear;Evap Normal Z
PropostaAjustada;104;22 x T/C;36730;MONTAGEM;22;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );285;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );33;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );87;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1211;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );1095;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1212;;;;;;;;;
PropostaAjustada;108;26 X T/C;52103;MONTAGEM;26;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;115;1 X CALDEIRA 180 T/H;2320;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1111;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;958;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1113;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;79;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1124;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;132;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1133;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;550;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1221;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;500;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1235;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;268;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1475;;46;59;;;;180;0;1
PropostaAjustada;115;1 X CALDEIRA 180 T/H;122;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1477;;46;59;;;;180;0;1
PropostaAjustada;117;UP-GRADE RB-2;113;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;656;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;88;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;122;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;361;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;18;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;;;;;;;;;
PropostaAjustada;130;10 X T/C;17071;MONTAGEM;10;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;131;10 X VASOS;14344;MONTAGEM;10;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;655;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;1529;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;475;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;2;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1125;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;112;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;407;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;28;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;;;;;;;;;
PropostaAjustada;133;1 X CALD. 200 T/H;4538;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;1493;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1113;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;36;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;290;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;403;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1123;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;62;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;54;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;73;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1132;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;672;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;67;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;64;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;21;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;1098;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1235;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;1357;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1417;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;596;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1474;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;1081;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1475;;51;87;;;;200;1;1
PropostaAjustada;133;1 X CALD. 200 T/H;252;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1477;;51;87;;;;200;1;1
PropostaAjustada;134;PACKAGE 65 T/H;504;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1100;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;539;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1111;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;231;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1113;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;38;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1122;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;184;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1123;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;6;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1151;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;212;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1152;;12;-100;;;;65;0;-1
PropostaAjustada;134;PACKAGE 65 T/H;88;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1163;;12;-100;;;;65;0;-1
PropostaAjustada;135;1 X WHB 139 T/H;4120;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1111;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;2210;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1113;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;109;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1124;;34;2;;;;139;0;0
PropostaAjustada;135;1 X WHB 139 T/H;121;MONTAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1133;;34;2;;;;139;0;0
PropostaAjustada;136;30 X T/C;23710;MONTAGEM;30;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;137;1 X REATOR;9563;MONTAGEM;1;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;138;PACKAGE 90 T/H;514;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1111;;19;-65;;;;90;0;-1
PropostaAjustada;138;PACKAGE 90 T/H;383;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1113;;19;-65;;;;90;0;-1
PropostaAjustada;138;PACKAGE 90 T/H;78;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1122;;19;-65;;;;90;0;-1
PropostaAjustada;138;PACKAGE 90 T/H;317;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1123;;19;-65;;;;90;0;-1
PropostaAjustada;138;PACKAGE 90 T/H;4;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1151;;19;-65;;;;90;0;-1
PropostaAjustada;138;PACKAGE 90 T/H;310;MONTAGEM;1;Caldeira;12;CALDEIRA COMPACTA;1152;;19;-65;;;;90;0;-1
PropostaAjustada;139;UP GRADE CRU;3;MONTAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1121;;;;;;;;;
PropostaAjustada;139;UP GRADE CRU;716;MONTAGEM;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1122;;;;;;;;;
PropostaAjustada;140;15 X T/C;14226;MONTAGEM;15;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;141;1 X CALD. 365 T/H;6517;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;54;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;424;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;420;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;90;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;292;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1132;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;590;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;75;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;179;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;19;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;434;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1235;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;5496;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1417;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;273;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1474;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;162;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1475;;100;314;;;;365;1;3
PropostaAjustada;141;1 X CALD. 365 T/H;136;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1477;;100;314;;;;365;1;3
PropostaAjustada;143;2 X TORRES;14344;MONTAGEM;2;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;144;15 X T/C;18968;MONTAGEM;15;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;145;25 X VASOS;45901;MONTAGEM;25;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;1316;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1111;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;26;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1121;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;132;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1122;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;37;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1124;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;67;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1131;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;441;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1132;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;248;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1133;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;66;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1134;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;139;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1151;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;541;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1152;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;30;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1154;;0;-208;1200;0;-2;;;
PropostaAjustada;146;1 X CRU 1200 TSS/D;2522;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1441;;0;-208;1200;0;-2;;;
PropostaAjustada;148;20 X T/C;24507;MONTAGEM;20;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;149;1 X BFB 100 T/H;3696;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1111;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;30;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1121;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;133;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1122;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;40;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1124;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;51;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1131;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;370;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1132;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;213;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1133;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;13;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1134;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;18;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1151;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;219;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1152;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;21;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1154;;22;-51;;;;100;0;-1
PropostaAjustada;149;1 X BFB 100 T/H;1250;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1417;;22;-51;;;;100;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;1168;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;611;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1113;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;10;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;106;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;139;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1123;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;23;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;27;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;35;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1132;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;126;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;14;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;7;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;;13;-96;;;;68;0;-1
PropostaAjustada;151;1 X CALD. 68 T/H;1;MONTAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;13;-96;;;;68;0;-1
PropostaAjustada;152;2 X CALD. 250 T/H;8654;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;71;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;453;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;89;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;80;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;248;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1132;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;548;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;78;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;60;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;17;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1154;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;50;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1163;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;280;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1463;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;345;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1474;;66;156;;;;250;1;2
PropostaAjustada;152;2 X CALD. 250 T/H;295;MONTAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1475;;66;156;;;;250;1;2
PropostaAjustada;160;07 VASOS E 01 REATOR;14464;MONTAGEM;7;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;166;01 X T/C;1921;MONTAGEM;1;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;169;2 X T/C;1305;MONTAGEM;2;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;171;16 X T/C;8795;MONTAGEM;16;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;172;02 X TORRES;5373;MONTAGEM;2;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;174;06 X TORRES;7773;MONTAGEM;6;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;699;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1111;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;12;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1121;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;32;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1122;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;15;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1124;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;38;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1131;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;131;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1132;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;227;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1133;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;13;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1134;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;6;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1151;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;83;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1152;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;4;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1154;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;479;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1417;;;;;;;;;
PropostaAjustada;176;1 X BIOMASSA;790;MONTAGEM;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1441;;;;;;;;;
PropostaAjustada;177;1 X CRU 6800 TSS/D;1052;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;;100;568;6800;1;6;;;
PropostaAjustada;177;1 X CRU 6800 TSS/D;8782;MONTAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;100;568;6800;1;6;;;
